"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20220101 ~ 20221231"
"실거래구분 : 상업/업무용(매매)"
"주소구분 : 도로명주소"
"시도 : 서울특별시"
"시군구 : 전체"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"서울특별시 강남구 논현동","집합","6*","도산대로","일반상업","판매","25m이상","192.87"," ","1,116,700","1","202203","11"," ","2006","","직거래","-"
"서울특별시 강남구 논현동","집합","6*","도산대로","일반상업","판매","25m이상","301.9"," ","706,400","2","202203","11"," ","2006","","직거래","-"
"서울특별시 강남구 논현동","집합","6*","도산대로","일반상업","판매","25m이상","267.86"," ","562,500","3","202203","11"," ","2006","","직거래","-"
"서울특별시 강남구 논현동","일반","2**","봉은사로43길","제3종일반주거","제2종근린생활","8m미만","345.83","165.40","630,000","null","202203","14"," ","1989","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","일반","2**","봉은사로43길","제3종일반주거","제2종근린생활","8m미만","345.83","165.40","630,000","null","202203","14"," ","1989","20220328","중개거래","서울 강남구"
"서울특별시 강남구 논현동","일반","1**","학동로8길","제3종일반주거","제2종근린생활","8m미만","413.38","139.80","126,448","null","202203","14"," ","1991","","직거래","-"
"서울특별시 강남구 논현동","일반","6*","논현로150길","제2종일반주거","제2종근린생활","25m미만","1115.48","238.50","1,400,000","null","202203","17"," ","1998","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","일반","1**","강남대로114길","제2종일반주거","제2종근린생활","8m미만","818.73","268.50","1,183,000","null","202203","18"," ","1992","","중개거래","서울 서초구"
"서울특별시 강남구 논현동","일반","2**","봉은사로","일반상업","제2종근린생활","25m이상","2589.95","568.30","4,650,000","null","202203","21"," ","1992","","직거래","-"
"서울특별시 강남구 논현동","집합","2**","언주로","일반상업","제2종근린생활","25m이상","158.61"," ","150,000","2","202203","23"," ","1997","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","2**","언주로","제3종일반주거","제2종근린생활","25m이상","50.88"," ","95,000","1","202203","23"," ","2014","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","일반","2**","언주로130길","제3종일반주거","제2종근린생활","25m미만","707.73","272.00","1,100,000","null","202203","30"," ","1997","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","일반","1**","강남대로126길","제2종일반주거","제2종근린생활","12m미만","1360.86","386.50","1,720,000","null","202203","30"," ","1990","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","일반","2*","논현로139길","제1종일반주거","제1종근린생활","8m미만","822.34","336.90","1,850,000","null","202203","31"," ","2022","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","일반","9*","도산대로","일반상업","업무","25m이상","3240.46","1024.90","10,050,000","null","202203","31"," ","1994","","직거래","-"
"서울특별시 강남구 논현동","일반","1**","논현로115길","제2종일반주거","제2종근린생활","8m미만","498","228.90","610,000","null","202203","31"," ","1995","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","일반","2**","봉은사로47길","제2종일반주거","제2종근린생활","8m미만","1505.98","426.80","1,810,000","null","202204","4"," ","2022","","중개거래","서울 서초구"
"서울특별시 강남구 논현동","일반","5*","강남대로132길","제3종일반주거","제2종근린생활","8m미만","522","244.90","740,000","null","202204","5"," ","1995","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","일반","2**","선릉로","제3종일반주거","제2종근린생활","25m이상","6259.74","1510.70","8,500,000","null","202204","7"," ","2009","20220713","중개거래","서울 강남구"
"서울특별시 강남구 논현동","일반","2**","학동로50길","제3종일반주거","제2종근린생활","8m미만","608.48","213.30","1,000,000","null","202204","8"," ","2002","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","2**","봉은사로","일반상업","숙박","25m이상","30.03"," ","22,000","12","202204","8"," ","2003","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","2**","봉은사로","일반상업","숙박","25m이상","30.03"," ","19,500","6","202204","13"," ","2003","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","17.22"," ","27,958","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","33.32"," ","54,096","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","23.1"," ","37,503","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","31.11"," ","50,507","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","33.32"," ","54,096","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","일반","1**","강남대로128길","제3종일반주거","제2종근린생활","8m미만","456.94","180.40","640,000","null","202204","14"," ","2011","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","21.24"," ","34,482","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","21.24"," ","34,482","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","50.68"," ","82,280","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","45.16"," ","73,319","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","21.84"," ","35,457","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","21.84"," ","35,457","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","22.05"," ","35,797","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","21.84"," ","35,457","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","45.16"," ","73,319","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","58.7"," ","95,300","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","21.84"," ","35,457","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","21.84"," ","35,457","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","33.32"," ","54,096","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","*","도산대로24길","제2종일반주거","제2종근린생활","12m미만","83.45"," ","135,480","null","202204","14"," ","1996","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","일반","8*","언주로135길","제1종일반주거","업무","8m미만","1036.89","379.60","1,570,000","null","202204","15"," ","2000","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","일반","1**","언주로134길","제2종일반주거","제2종근린생활","8m미만","689.44","261.70","780,000","null","202204","15"," ","1990","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","1**","언주로146길","제3종일반주거","제1종근린생활","25m미만","22.74"," ","85,000","null","202204","19"," ","1985","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","1**","언주로146길","제3종일반주거","제1종근린생활","25m미만","23.1"," ","85,000","null","202204","19"," ","1985","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","일반","2**","봉은사로33길","제2종일반주거","업무","8m미만","1626.01","467.10","1,750,000","null","202204","21"," ","2004","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","1**","선릉로135길","제2종일반주거","제2종근린생활","8m미만","35.88"," ","59,066","2","202204","26"," ","2003","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","1**","선릉로135길","제2종일반주거","제2종근린생활","8m미만","53.3"," ","85,055","5","202204","26"," ","2003","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","1**","선릉로135길","제2종일반주거","제2종근린생활","8m미만","71.76"," ","113,407","4","202204","26"," ","2003","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","1**","선릉로135길","제2종일반주거","제2종근린생활","8m미만","71.76"," ","113,407","3","202204","26"," ","2003","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","1**","선릉로135길","제2종일반주거","제2종근린생활","8m미만","35.88"," ","59,066","2","202204","26"," ","2003","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","1**","선릉로135길","제2종일반주거","제2종근린생활","8m미만","71.76"," ","113,407","3","202204","26"," ","2003","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","1**","선릉로135길","제2종일반주거","제2종근린생활","8m미만","71.76"," ","113,407","4","202204","26"," ","2003","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","1**","선릉로135길","제2종일반주거","제2종근린생활","8m미만","53.3"," ","85,055","5","202204","26"," ","2003","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","일반","1**","논현로119길","제2종일반주거","제2종근린생활","8m미만","168","116.30","340,000","null","202204","26"," ","1986","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","일반","1**","논현로119길","제2종일반주거","제2종근린생활","8m미만","168","116.30","340,000","null","202204","26"," ","1986","20220524","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","1**","선릉로135길","제2종일반주거","제2종근린생활","8m미만","35.88"," ","59,066","2","202204","26"," ","2003","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","1**","선릉로135길","제2종일반주거","제2종근린생활","8m미만","35.88"," ","59,066","2","202204","26"," ","2003","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","2**","봉은사로","일반상업","숙박","25m이상","30.03"," ","18,600","3","202204","27"," ","2003","","중개거래","서울 강남구"
"서울특별시 강남구 논현동","집합","1*","강남대로146길","제3종일반주거","제2종근린생활","12m미만","133.44"," ","277,200","6","202204","29"," ","2002","20220527","중개거래","서울 강남구, 전북 전주덕진구"
